company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,calendar_link,calendar_script,regular_link,image_url
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,515026,Campsite #6,,2,32,166,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/515026/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/515026/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/515026/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/AHzRqO2bR5q6JRWhBz7N
Joshua Tree Excursions,joshuatreeexcursions,Info@joshuatreeexcursions.com,17609749536,United States/California/Joshua Tree,,,459544,Sightseeing Tour,,1,29,180,https://fareharbor.com/embeds/calendar/joshuatreeexcursions/items/459544/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/joshuatreeexcursions/items/459544/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/joshuatreeexcursions/items/459544/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/aMGGC3clTQOSy3ObhErS
Joshua Tree Excursions,joshuatreeexcursions,Info@joshuatreeexcursions.com,17609749536,United States/California/Joshua Tree,,,459554,"Sunset Hike, Dinner, & Night Sky Presentation",,1,29,180,https://fareharbor.com/embeds/calendar/joshuatreeexcursions/items/459554/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/joshuatreeexcursions/items/459554/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/joshuatreeexcursions/items/459554/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/dO0XzxdVSXeJgDAC5H5C
Joshua Tree Excursions,joshuatreeexcursions,Info@joshuatreeexcursions.com,17609749536,United States/California/Joshua Tree,,,459591,Hike & Climb,,1,29,180,https://fareharbor.com/embeds/calendar/joshuatreeexcursions/items/459591/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/joshuatreeexcursions/items/459591/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/joshuatreeexcursions/items/459591/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/HRCEcRa9TJmx1IJAyXAr
Joshua Tree Excursions,joshuatreeexcursions,Info@joshuatreeexcursions.com,17609749536,United States/California/Joshua Tree,,,459584,Private Stargazing with an Astronomer,,1,28,181,https://fareharbor.com/embeds/calendar/joshuatreeexcursions/items/459584/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/joshuatreeexcursions/items/459584/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/joshuatreeexcursions/items/459584/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/AuIFxsfS7ewtuucDaAB8
Joshua Tree Excursions,joshuatreeexcursions,Info@joshuatreeexcursions.com,17609749536,United States/California/Joshua Tree,,,459589,Private Morning Hike,,1,28,180,https://fareharbor.com/embeds/calendar/joshuatreeexcursions/items/459589/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/joshuatreeexcursions/items/459589/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/joshuatreeexcursions/items/459589/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/4bQTUQjQxu0HnhIofAkA
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,520036,Campsite #7,,1,28,0,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/520036/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/520036/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/520036/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ls30OCxpT0tC44Qxd4i8
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,404983,1 Hour Visitor Pass,Horse,3,27,177,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/404983/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/404983/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/404983/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/sdDXkES9SBGh2gbGErzl
Joshua Tree Excursions,joshuatreeexcursions,Info@joshuatreeexcursions.com,17609749536,United States/California/Joshua Tree,,,512102,Custom groups,,1,24,181,https://fareharbor.com/embeds/calendar/joshuatreeexcursions/items/512102/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/joshuatreeexcursions/items/512102/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/joshuatreeexcursions/items/512102/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/Y12ZerTQHWO2gQ7Uy83D
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,587300,In the Company of Horses & Wine,,3,24,0,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/587300/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/587300/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/587300/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/s8zBlMtqQz6kYBTWK8DC
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,444127,Interactive Equine Visitor Pass,Horse,1,19,178,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/444127/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/444127/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/444127/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/SsNrNK15RiyMCfZshddo
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,476256,Photoshoot,Horse,1,18,1,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/476256/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/476256/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/476256/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/2mxrExMkRtq7dBBXoXN3
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,646142,Sunset Sound Bath with Wild Horses,,1,16,0,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/646142/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/646142/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/646142/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/uK3SSJDlS4ikEEyzE6vh
Cascade Trails Mustang Sanctuary,mustangsanctuary,cascadetrailsmustangs@gmail.com,7609107220,United States/California/Joshua Tree,,,365796,Equine Therapy,,4,8,0,https://fareharbor.com/embeds/calendar/mustangsanctuary/items/365796/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/mustangsanctuary/items/365796/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/mustangsanctuary/items/365796/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/pZEW0QshTZ2ldQHCsQ7P
Joshua Tree Excursions,joshuatreeexcursions,Info@joshuatreeexcursions.com,17609749536,United States/California/Joshua Tree,,,459590,Private Sunset Hike,,1,8,0,https://fareharbor.com/embeds/calendar/joshuatreeexcursions/items/459590/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/joshuatreeexcursions/items/459590/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/joshuatreeexcursions/items/459590/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/DNm8050SkSrT6n4nlCPu
Stargaze Joshua,stargazejoshua,hello@stargazejoshua.com,760-555-0166,United States/California/Joshua Tree,34.1341,-116.3131,901301,Joshua Tree Stargazing Night Walk,Guided Tour-Stargazing-Night,5,90,75,https://fareharbor.com/embeds/calendar/stargazejoshua/items/901301/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/stargazejoshua/items/901301/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/stargazejoshua/items/901301/?asn=fhdn&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://images.unsplash.com/photo-1469474968028-56623f02e42e?auto=format&fit=crop&w=1200&q=80
