company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,calendar_link,calendar_script,regular_link,image_url
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,407925,6 hours Taiga Trail Ride,Horse,7,75,0,https://fareharbor.com/embeds/calendar/auroravillage/items/407925/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/407925/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/407925/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/R4lIemb1TeuLTxuDnqAD
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,107262,Hiking in the UKK National Park,Hiking,5,74,79,https://fareharbor.com/embeds/calendar/auroravillage/items/107262/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/107262/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/107262/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/JrvI3QZhQhKOBgjNMrKH
Arctic nature trips Ltd Oy,arcticnature,tuuliatyystala@gmail.com,+358400583859,Finland/Lappi/Simo,,,629760,2-Hour ride Cross-Country Horseback Safari without transport,Horse,2,73,114,https://fareharbor.com/embeds/calendar/arcticnature/items/629760/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/arcticnature/items/629760/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/arcticnature/items/629760/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/L1CcFAfCTKyemwOKLlBH
Arctic nature trips Ltd Oy,arcticnature,tuuliatyystala@gmail.com,+358400583859,Finland/Lappi/Simo,,,629725,Simo 1-Hour Trail Ride without transport,Horse,2,71,573,https://fareharbor.com/embeds/calendar/arcticnature/items/629725/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/arcticnature/items/629725/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/arcticnature/items/629725/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/E9ZvmFyTTfy0utm9YKlC
Arctic nature trips Ltd Oy,arcticnature,tuuliatyystala@gmail.com,+358400583859,Finland/Lappi/Simo,,,629754,Simo 1-Hour Trail Ride with transport,Horse,1,71,351,https://fareharbor.com/embeds/calendar/arcticnature/items/629754/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/arcticnature/items/629754/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/arcticnature/items/629754/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/zeyiSRZsT0yZApN8SlkI
Arctic nature trips Ltd Oy,arcticnature,tuuliatyystala@gmail.com,+358400583859,Finland/Lappi/Simo,,,629765,2-Hour ride Cross-Country Horseback Safari with transport,Horse,2,70,342,https://fareharbor.com/embeds/calendar/arcticnature/items/629765/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/arcticnature/items/629765/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/arcticnature/items/629765/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/bGXUj5WoTvQ9cNGPlSvG
Tahko Safarit,tahkosafarit,sales@tahkosafarit.fi,+358400202303,Finland/Pohjois-Savo/Kuopio,,,666835,Tahko Star Tour Hiking 3h,Hiking,1,69,1112,https://fareharbor.com/embeds/calendar/tahkosafarit/items/666835/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/tahkosafarit/items/666835/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/tahkosafarit/items/666835/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/XKKSWOM8QcCBNuIqLSEL
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,302221,Packraft Rental - Barracuda R2 Pro,Rafting,1,68,0,https://fareharbor.com/embeds/calendar/auroravillage/items/302221/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/302221/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/302221/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/xY57QQ4qRWuhIsSfMJ5B
Arctic nature trips Ltd Oy,arcticnature,tuuliatyystala@gmail.com,+358400583859,Finland/Lappi/Simo,,,629768,Late Night Winter Ride – Northern Lights Horseback Safari,Horse,2,68,37,https://fareharbor.com/embeds/calendar/arcticnature/items/629768/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/arcticnature/items/629768/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/arcticnature/items/629768/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/nT1pHrT7e7E1ve9jXdQ4
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,107228,Fatbike Forest Trail,Hiking,3,67,78,https://fareharbor.com/embeds/calendar/auroravillage/items/107228/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/107228/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/107228/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/vO1QvtDRGW0BZryFyRqQ
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,107266,Fat bike Tour,Bike Tour,3,67,0,https://fareharbor.com/embeds/calendar/auroravillage/items/107266/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/107266/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/107266/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/UXCw4aihRyqfRHixSCrZ
Hetta Huskies,hettahuskies,info@hettahuskies.com,+358 40 353 2076,Finland/Lappi/Enontekiö,,,323256,Ounasjöki River,Canoe-Transfer-Private-Transportation,1,67,0,https://fareharbor.com/embeds/calendar/hettahuskies/items/323256/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/hettahuskies/items/323256/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/hettahuskies/items/323256/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/jS7ssQEWScRuUIGZVIbZ
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,372335,Hiking to Otsamo Fell,Hiking-Walking Tour,5,64,0,https://fareharbor.com/embeds/calendar/auroravillage/items/372335/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/372335/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/372335/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/OoDHQTOKSNqr3Ss2uKN7
Arctic nature trips Ltd Oy,arcticnature,tuuliatyystala@gmail.com,+358400583859,Finland/Lappi/Rovaniemi,25.733033,66.502509,629773,Midnight Sun Ride in Rovaniemi – With Optional Transport Included,Horse,2,63,60,https://fareharbor.com/embeds/calendar/arcticnature/items/629773/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/arcticnature/items/629773/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/arcticnature/items/629773/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/aw7OviOzT9qXqgtLyLni
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,338688,Hiking to Jäniskoski - Inari,Hiking-Transportation-Winter Activities,4,61,0,https://fareharbor.com/embeds/calendar/auroravillage/items/338688/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/338688/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/338688/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/JEqTdr1GQWlwvz4VCYsQ
Aurora Village Oy,auroravillage,info@auroravillage.fi,+358104197820,Finland/Lappi/Inari,,,310325,SUP board rental - Inflatable CoolSurf SAIL Paddleboard,Boat Tour-Sailing-SUP-Transportation,8,60,0,https://fareharbor.com/embeds/calendar/auroravillage/items/310325/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/auroravillage/items/310325/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/auroravillage/items/310325/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/E2jVu1eGREyphkCzom8w
Hetta Huskies,hettahuskies,info@hettahuskies.com,+358 40 353 2076,Finland/Lappi/Enontekiö,,,323255,Käkkälöjoki River,Canoe-Transfer-Private-Transportation,1,60,0,https://fareharbor.com/embeds/calendar/hettahuskies/items/323255/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/hettahuskies/items/323255/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/hettahuskies/items/323255/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/TDTuZ1pRTtyZTvZ8OKiB
Kiruna Guidetur,kirunaguidetur,info@kirunaguidetur.com,46 980 81110,Sweden/Norrbottens län/Kiruna,,,563090,Self-Guided tour to Icehotel,Transfer-Walking Tour,1,59,53,https://fareharbor.com/embeds/calendar/kirunaguidetur/items/563090/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/kirunaguidetur/items/563090/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/kirunaguidetur/items/563090/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/4ivFqaoCQay2GrMlSKOl
Kiruna Guidetur,kirunaguidetur,info@kirunaguidetur.com,46 980 81110,Sweden/Norrbottens län/Kiruna,,,563324,Canoe Day Tour,Canoe,1,59,0,https://fareharbor.com/embeds/calendar/kirunaguidetur/items/563324/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/kirunaguidetur/items/563324/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/kirunaguidetur/items/563324/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/mZK2rLhSRMC52TRJzkt3
Kiruna Guidetur,kirunaguidetur,info@kirunaguidetur.com,46 980 81110,Sweden/Norrbottens län/Kiruna,,,563328,Canoe/Kayak Rental,Canoe-Kayak,1,59,0,https://fareharbor.com/embeds/calendar/kirunaguidetur/items/563328/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/kirunaguidetur/items/563328/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/kirunaguidetur/items/563328/?asn=fhdn-sek&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/IYEytHpnQGmhlhm4mUdl
Hetta Huskies,hettahuskies,info@hettahuskies.com,+358 40 353 2076,Finland/Lappi/Enontekiö,,,270249,Hike with Huskies: Ullatieva Trail,Hiking,1,58,92,https://fareharbor.com/embeds/calendar/hettahuskies/items/270249/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/hettahuskies/items/270249/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/hettahuskies/items/270249/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/760WRcRARna3zQXyeihh
SunLines,sunlines,sunlines@sunlines.fi,,Finland/Uusimaa/Helsinki,,,407292,Party Cruise,Boat Tour,4,58,51,https://fareharbor.com/embeds/calendar/sunlines/items/407292/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sunlines/items/407292/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sunlines/items/407292/?asn=fhdn-eur&asn-ref=alloutdooradventures&ref=alloutdooradventures&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/yhlalYMXQM6KriPsNgpm
